"precisao","ciclos"
0.607699,2120
0.333298,2125
0.331534,2130
0.33131,2135
0.328927,2140
0.601016,2145
0.597591,2150
0.335976,2155
0.32899,2160
0.607612,2165
0.32665,2170
0.608363,2175
0.611392,2180
0.614433,2185
0.598464,2190
0.318064,2195
0.316133,2200
0.325034,2205
0.313487,2210
0.32304,2215
0.316301,2220
0.312882,2225
0.314508,2230
0.315278,2235
0.312288,2240
0.613727,2245
0.306423,2250
0.311177,2255
0.304515,2260
0.308991,2265
0.305807,2270
0.302231,2275
0.299961,2280
0.60924,2285
0.302205,2290
0.609504,2295
0.299856,2300
0.609622,2305
0.293566,2310
0.616013,2315
0.620022,2320
0.610712,2325
0.614039,2330
0.29057,2335
0.608099,2340
0.611052,2345
0.290167,2350
0.617754,2355
0.288025,2360
0.285042,2365
0.62085,2370
0.286253,2375
0.27956,2380
0.612775,2385
0.616019,2390
0.283338,2395
0.272871,2400
0.61258,2405
0.621313,2410
0.617774,2415
0.271807,2420
0.276174,2425
0.621641,2430
0.271645,2435
0.268997,2440
0.270416,2445
0.271556,2450
0.276345,2455
0.266355,2460
0.270712,2465
0.267988,2470
0.269059,2475
0.266437,2480
0.263557,2485
0.264706,2490
0.265151,2495
0.612399,2500
0.627055,2505
0.612393,2510
0.620528,2515
0.25248,2520
0.257054,2525
0.2578,2530
0.614428,2535
0.624074,2540
0.260512,2545
0.623401,2550
0.624938,2555
0.251785,2560
0.249801,2565
0.622906,2570
0.612723,2575
0.248974,2580
0.24678,2585
0.622951,2590
0.249726,2595
0.62324,2600
0.244467,2605
0.23852,2610
0.246397,2615
0.611814,2620
0.614307,2625
0.61169,2630
0.244629,2635
0.241672,2640
0.614016,2645
0.240353,2650
0.614153,2655
0.612259,2660
0.613274,2665
0.234387,2670
0.612333,2675
0.622228,2680
0.236834,2685
0.610017,2690
0.612351,2695
0.233834,2700
0.623631,2705
0.621696,2710
0.611987,2715
0.22825,2720
0.229366,2725
0.615184,2730
0.610547,2735
0.614379,2740
0.226758,2745
0.618976,2750
0.225286,2755
0.225862,2760
0.230435,2765
0.218861,2770
0.22955,2775
0.618274,2780
0.620253,2785
0.618112,2790
0.607238,2795
0.221944,2800
0.222985,2805
0.616192,2810
0.60627,2815
0.219946,2820
0.616899,2825
0.614609,2830
0.615768,2835
0.60711,2840
0.609965,2845
0.613034,2850
0.608908,2855
0.612701,2860
0.60256,2865
0.600422,2870
0.213119,2875
0.606047,2880
0.212173,2885
0.604839,2890
0.60441,2895
0.609061,2900
0.210128,2905
0.205501,2910
0.215795,2915
0.603264,2920
0.209351,2925
0.602487,2930
0.208454,2935
0.600104,2940
0.210259,2945
0.604805,2950
0.594845,2955
0.204582,2960
0.206114,2965
0.602657,2970
0.205434,2975
0.602505,2980
0.210611,2985
0.601836,2990
0.596961,2995
0.600654,3000
0.206685,3005
0.205089,3010
0.589227,3015
0.201549,3020
0.20664,3025
0.597731,3030
0.598853,3035
0.585941,3040
0.598416,3045
0.595459,3050
0.584753,3055
0.589305,3060
0.583789,3065
0.197576,3070
0.204455,3075
0.202051,3080
0.203914,3085
0.196165,3090
0.199854,3095
0.198537,3100
0.577112,3105
0.200804,3110
0.199371,3115
0.199964,3120
0.201635,3125
0.582935,3130
0.571698,3135
0.581083,3140
0.570803,3145
0.199158,3150
0.573192,3155
0.577568,3160
0.197984,3165
0.194302,3170
0.566109,3175
0.199655,3180
0.565348,3185
0.562624,3190
0.567747,3195
0.571749,3200
0.565177,3205
0.196643,3210
0.558127,3215
0.567103,3220
0.562212,3225
0.554256,3230
0.554656,3235
0.559061,3240
0.20269,3245
0.561213,3250
0.199806,3255
0.558027,3260
0.558798,3265
0.19569,3270
0.556107,3275
0.195794,3280
0.542355,3285
0.193346,3290
0.552313,3295
0.543461,3300
0.549027,3305
0.197633,3310
0.533966,3315
0.544179,3320
0.198556,3325
0.192771,3330
0.540116,3335
0.536782,3340
0.201695,3345
0.197717,3350
0.20144,3355
0.197704,3360
0.523888,3365
0.521068,3370
0.196685,3375
0.513017,3380
0.196958,3385
0.523496,3390
0.52265,3395
0.507419,3400
0.5082,3405
0.198872,3410
0.517362,3415
0.507627,3420
0.197329,3425
0.509509,3430
0.498423,3435
0.196369,3440
0.197588,3445
0.502842,3450
0.497538,3455
0.494197,3460
0.198157,3465
0.19912,3470
0.489709,3475
0.486489,3480
0.199858,3485
0.199118,3490
0.489565,3495
0.19948,3500
0.485933,3505
0.197029,3510
0.200398,3515
0.47833,3520
0.197745,3525
0.473961,3530
0.468493,3535
0.469917,3540
0.20043,3545
0.467506,3550
0.202105,3555
0.198838,3560
0.45568,3565
0.458126,3570
0.457409,3575
0.198667,3580
0.453645,3585
0.450539,3590
0.44499,3595
0.19855,3600
0.440211,3605
0.196225,3610
0.430683,3615
0.437915,3620
0.437362,3625
0.429154,3630
0.423934,3635
0.194719,3640
0.198759,3645
0.1962,3650
0.196998,3655
0.197677,3660
0.196364,3665
0.195179,3670
0.197738,3675
0.414293,3680
0.402548,3685
0.404934,3690
0.198676,3695
0.195836,3700
0.394739,3705
0.19415,3710
0.196526,3715
0.193797,3720
0.392272,3725
0.19514,3730
0.383014,3735
0.19465,3740
0.196658,3745
0.194118,3750
0.38538,3755
0.376251,3760
0.37097,3765
0.191692,3770
0.367337,3775
0.369599,3780
0.194429,3785
0.192146,3790
0.190972,3795
0.365512,3800
0.360561,3805
0.358825,3810
0.189894,3815
0.352652,3820
0.352661,3825
0.188722,3830
0.350015,3835
0.35119,3840
0.341526,3845
0.34361,3850
0.187652,3855
0.188197,3860
0.334895,3865
0.341029,3870
0.331962,3875
0.185825,3880
0.327553,3885
0.334179,3890
0.184913,3895
0.184316,3900
0.184391,3905
0.3264,3910
0.185796,3915
0.322767,3920
0.18292,3925
0.319924,3930
0.182227,3935
0.31198,3940
0.307123,3945
0.180742,3950
0.181699,3955
0.179861,3960
0.300968,3965
0.306044,3970
0.180127,3975
0.177546,3980
0.178656,3985
0.293189,3990
0.295296,3995
0.293411,4000
0.178078,4005
0.176424,4010
0.178121,4015
0.29083,4020
0.283652,4025
0.281933,4030
0.174995,4035
0.281762,4040
0.175063,4045
0.279234,4050
0.173218,4055
0.279779,4060
0.276004,4065
0.172061,4070
0.272982,4075
0.171137,4080
0.269845,4085
0.270916,4090
0.170274,4095
0.170376,4100
0.264703,4105
0.168861,4110
0.264592,4115
0.168052,4120
0.256273,4125
0.257868,4130
0.254684,4135
0.258138,4140
0.251935,4145
0.252861,4150
0.166879,4155
0.252714,4160
0.249374,4165
0.164268,4170
0.164112,4175
0.164221,4180
0.163938,4185
0.245687,4190
0.241006,4195
0.243779,4200
0.163051,4205
0.237188,4210
0.162347,4215
0.161142,4220
0.16091,4225
0.235196,4230
0.232578,4235
0.158629,4240
0.159054,4245
0.159075,4250
0.159385,4255
0.157161,4260
0.226527,4265
0.157475,4270
0.228255,4275
0.22685,4280
0.15597,4285
0.223361,4290
0.224578,4295
0.154835,4300
0.155135,4305
0.221305,4310
0.216816,4315
0.153844,4320
0.215231,4325
0.217857,4330
0.215452,4335
0.152608,4340
0.215719,4345
0.214499,4350
0.151192,4355
0.150755,4360
0.212322,4365
0.210946,4370
0.150307,4375
0.149823,4380
0.149133,4385
0.207702,4390
0.148476,4395
0.148472,4400
0.202175,4405
0.147745,4410
0.203649,4415
0.202299,4420
0.198758,4425
0.146389,4430
0.198886,4435
0.144997,4440
0.145123,4445
0.145135,4450
0.144504,4455
0.195012,4460
0.194627,4465
0.143527,4470
0.14326,4475
0.193533,4480
0.142637,4485
0.142626,4490
0.142005,4495
0.190641,4500
0.187559,4505
0.141018,4510
0.140784,4515
0.140795,4520
0.185226,4525
0.186882,4530
0.185112,4535
0.139613,4540
0.182707,4545
0.183098,4550
0.138478,4555
0.138451,4560
0.1814,4565
0.180651,4570
0.179064,4575
0.137276,4580
0.178987,4585
0.136383,4590
0.176622,4595
0.136121,4600
0.175454,4605
0.135582,4610
0.135319,4615
0.174535,4620
0.173163,4625
0.174565,4630
0.17326,4635
0.17341,4640
0.173076,4645
0.133075,4650
0.169982,4655
0.171326,4660
0.168888,4665
0.170381,4670
0.168983,4675
0.131795,4680
0.131281,4685
0.131255,4690
0.165746,4695
0.167,4700
0.166642,4705
0.165887,4710
0.163708,4715
0.165059,4720
0.129259,4725
0.128732,4730
0.163791,4735
0.128725,4740
0.128256,4745
0.161164,4750
0.159902,4755
0.161003,4760
0.127736,4765
0.159298,4770
0.159009,4775
0.126762,4780
0.158177,4785
0.157497,4790
0.126091,4795
0.12559,4800
0.157198,4805
0.156494,4810
0.125099,4815
0.124651,4820
0.124662,4825
0.124392,4830
0.152827,4835
0.123734,4840
0.153652,4845
0.152242,4850
0.151294,4855
0.122819,4860
0.151927,4865
0.122562,4870
0.122152,4875
0.122123,4880
0.149526,4885
0.148944,4890
0.121297,4895
0.148205,4900
0.121255,4905
0.146649,4910
0.120829,4915
0.120184,4920
0.120005,4925
0.119976,4930
0.119787,4935
0.145291,4940
0.144408,4945
0.144608,4950
0.143694,4955
0.118371,4960
0.143665,4965
0.118151,4970
0.117959,4975
0.117542,4980
0.117544,4985
0.117138,4990
0.140757,4995
0.117104,5000
0.140719,5005
0.116524,5010
0.116698,5015
0.138911,5020
0.11613,5025
0.138296,5030
0.115753,5035
0.138853,5040
0.115187,5045
0.114976,5050
0.11497,5055
0.136849,5060
0.114743,5065
0.136789,5070
0.136035,5075
0.13553,5080
0.11366,5085
0.134375,5090
0.134812,5095
0.113265,5100
0.133608,5105
0.112739,5110
0.112734,5115
0.112369,5120
0.112352,5125
0.133,5130
0.111829,5135
0.131842,5140
0.13222,5145
0.131263,5150
0.130623,5155
0.111118,5160
0.110799,5165
0.110612,5170
0.110742,5175
0.11041,5180
0.110095,5185
0.110067,5190
0.109755,5195
0.128422,5200
0.128293,5205
0.127905,5210
0.127767,5215
0.109059,5220
0.127243,5225
0.108581,5230
0.126658,5235
0.125785,5240
0.10837,5245
0.125245,5250
0.125088,5255
0.10759,5260
0.107438,5265
0.125175,5270
0.107116,5275
0.107084,5280
0.106793,5285
0.123166,5290
0.123047,5295
0.122696,5300
0.122585,5305
0.123118,5310
0.122992,5315
0.122188,5320
0.121587,5325
0.105517,5330
0.105367,5335
0.121186,5340
0.104928,5345
0.10489,5350
0.120084,5355
0.104586,5360
0.104561,5365
0.104166,5370
0.104146,5375
0.103992,5380
0.103729,5385
0.103573,5390
0.103552,5395
0.117927,5400
0.103142,5405
0.117871,5410
0.103077,5415
0.102808,5420
0.10256,5425
0.117373,5430
0.116859,5435
0.116558,5440
0.116422,5445
0.101966,5450
0.101937,5455
0.101678,5460
0.115147,5465
0.115245,5470
0.101371,5475
0.101116,5480
0.10088,5485
0.1144,5490
0.100715,5495
0.100577,5500
0.100342,5505
0.113934,5510
0.113059,5515
0.113136,5520
0.113041,5525
0.0995592,5530
0.0996446,5535
0.112379,5540
0.0993829,5545
0.111969,5550
0.112228,5555
0.0989795,5560
0.1118,5565
0.0987161,5570
0.11104,5575
0.110778,5580
0.110323,5585
0.0981097,5590
0.11028,5595
0.0978494,5600
0.0978263,5605
0.10999,5610
0.109194,5615
0.109624,5620
0.10883,5625
0.10923,5630
0.109116,5635
0.0969406,5640
0.0967272,5645
0.108478,5650
0.107722,5655
0.107789,5660
0.108018,5665
0.0960252,5670
0.107018,5675
0.0957952,5680
0.107322,5685
0.106744,5690
0.0955277,5695
0.0954971,5700
0.106576,5705
0.106309,5710
0.0951263,5715
0.105923,5720
0.0948888,5725
0.105574,5730
0.094655,5735
0.0945394,5740
0.104535,5745
0.0943084,5750
0.0941976,5755
0.103993,5760
0.0938887,5765
0.0936887,5770
0.0936618,5775
0.103933,5780
0.0934333,5785
0.0932366,5790
0.093207,5795
0.102973,5800
0.102593,5805
0.092955,5810
0.0927654,5815
0.0926554,5820
0.0925516,5825
0.102318,5830
0.0923316,5835
0.101716,5840
0.101621,5845
0.0920056,5850
0.101051,5855
0.101116,5860
0.100765,5865
0.0916655,5870
0.0915584,5875
0.100512,5880
0.100439,5885
0.0910877,5890
0.100132,5895
0.0910295,5900
0.0998256,5905
0.0907422,5910
0.0906383,5915
0.0993112,5920
0.0994796,5925
0.0904019,5930
0.0903759,5935
0.0900528,5940
0.0901032,5945
0.0900013,5950
0.0986332,5955
0.098429,5960
0.0980916,5965
0.0894521,5970
0.0975631,5975
0.0978648,5980
0.0975323,5985
0.0973175,5990
0.0890965,5995
0.0970423,6000
0.0888309,6005
0.096764,6010
0.0887049,6015
0.0885382,6020
0.088579,6025
0.0964509,6030
0.0963708,6035
0.0880791,6040
0.0961021,6045
0.0954281,6050
0.0879289,6055
0.0954101,6060
0.0955596,6065
0.0876419,6070
0.0950578,6075
0.094867,6080
0.0874259,6085
0.0946012,6090
0.0871053,6095
0.0945794,6100
0.0942784,6105
0.086894,6110
0.0942373,6115
0.0866447,6120
0.0935469,6125
0.0864648,6130
0.0864366,6135
0.0863449,6140
0.0861884,6145
0.0861625,6150
0.0860087,6155
0.0859849,6160
0.0858928,6165
0.0928029,6170
0.0857149,6175
0.0855018,6180
0.0924965,6185
0.0923194,6190
0.0854215,6195
0.0852709,6200
0.08512,6205
0.0850943,6210
0.0915431,6215
0.084922,6220
0.0847734,6225
0.084751,6230
0.0846038,6235
0.0909261,6240
0.0844359,6245
0.0908993,6250
0.0842636,6255
0.0842389,6260
0.0901894,6265
0.0904246,6270
0.0839264,6275
0.0901972,6280
0.0897414,6285
0.0899719,6290
0.0895126,6295
0.0897421,6300
0.0834821,6305
0.083402,6310
0.0892693,6315
0.0832369,6320
0.0832109,6325
0.08907,6330
0.082931,6335
0.0888403,6340
0.0827653,6345
0.0884239,6350
0.0883666,6355
0.088022,6360
0.0881474,6365
0.082365,6370
0.0823418,6375
0.0822637,6380
0.0821821,6385
0.0820489,6390
0.0820227,6395
0.081943,6400
0.0871075,6405
0.0873164,6410
0.0870696,6415
0.0867364,6420
0.081494,6425
0.0814718,6430
0.0864753,6435
0.0866872,6440
0.0862752,6445
0.0864827,6450
0.0860734,6455
0.0861018,6460
0.0808808,6465
0.0857257,6470
0.0807821,6475
0.0806042,6480
0.0856459,6485
0.0805574,6490
0.0852773,6495
0.0803566,6500
0.0850704,6505
0.0802569,6510
0.0850435,6515
0.0850737,6520
0.0850256,6525
0.0845457,6530
0.0798383,6535
0.0798158,6540
0.0797915,6545
0.0845034,6550
0.079546,6555
0.0795229,6560
0.0794,6565
0.0839494,6570
0.0840615,6575
0.0837615,6580
0.083545,6585
0.0835757,6590
0.0833544,6595
0.0833798,6600
0.078827,6605
0.0788055,6610
0.0786846,6615
0.0831609,6620
0.0785892,6625
0.0784739,6630
0.0784018,6635
0.082791,6640
0.0783105,6645
0.0782442,6650
0.0824072,6655
0.0780592,6660
0.0779884,6665
0.0779688,6670
0.0820501,6675
0.0819166,6680
0.077713,6685
0.0776921,6690
0.0776228,6695
0.0775126,6700
0.0774875,6705
0.0774203,6710
0.0813224,6715
0.0772848,6720
0.081293,6725
0.0771502,6730
0.07708,6735
0.0770148,6740
0.0769023,6745
0.0808211,6750
0.0768161,6755
0.0767526,6760
0.0766406,6765
0.0801853,6770
0.0801401,6775
0.0764456,6780
0.0802642,6785
0.0801388,6790
0.0798059,6795
0.0799765,6800
0.0761204,6805
0.076101,6810
0.0796122,6815
0.0796368,6820
0.0758645,6825
0.0758017,6830
0.0757373,6835
0.0790303,6840
0.0792691,6845
0.0791523,6850
0.0791046,6855
0.078847,6860
0.0786665,6865
0.0753408,6870
0.075276,6875
0.0751751,6880
0.0751102,6885
0.0782401,6890
0.0750288,6895
0.0749284,6900
0.0749464,6905
0.0748451,6910
0.0778792,6915
0.0746827,6920
0.0777252,6925
0.0778781,6930
0.0778317,6935
0.0743982,6940
0.0744152,6945
0.077564,6950
0.0742553,6955
0.0741983,6960
0.0772387,6965
0.0772612,6970
0.0770835,6975
0.07697,6980
0.0769324,6985
0.0738,6990
0.076648,6995
0.0737203,7000
0.0736604,7005
0.0765192,7010
0.0735435,7015
0.076377,7020
0.0734663,7025
0.0733714,7030
0.0760585,7035
0.0760819,7040
0.0761696,7045
0.0760617,7050
0.0758943,7055
0.0757881,7060
0.0730401,7065
0.0756404,7070
0.0756058,7075
0.0728338,7080
0.072738,7085
0.0754829,7090
0.0754407,7095
0.0726062,7100
0.0725103,7105
0.0724927,7110
0.0723977,7115
0.0723795,7120
0.0723216,7125
0.0749024,7130
0.0746274,7135
0.0720858,7140
0.0747312,7145
0.0745121,7150
0.0719915,7155
0.0742575,7160
0.0744545,7165
0.0717929,7170
0.0743153,7175
0.0717172,7180
0.0716261,7185
0.0716085,7190
0.0715175,7195
0.0738227,7200
0.0737796,7205
0.0737986,7210
0.0735331,7215
0.0736648,7220
0.0733984,7225
0.0711072,7230
0.073267,7235
0.0733971,7240
0.073361,7245
0.0732602,7250
0.0709071,7255
0.0730094,7260
0.0707665,7265
0.0727639,7270
0.0706948,7275
0.0706437,7280
0.0705555,7285
0.0726093,7290
0.0704859,7295
0.0724844,7300
0.0723402,7305
0.0723569,7310
0.07221,7315
0.0702291,7320
0.0701418,7325
0.0701251,7330
0.0700381,7335
0.070022,7340
0.0699689,7345
0.06992,7350
0.0718084,7355
0.0718239,7360
0.0715763,7365
0.0696856,7370
0.0715594,7375
0.071574,7380
0.0713289,7385
0.0712399,7390
0.0694654,7395
0.0694177,7400
0.0693663,7405
0.0709972,7410
0.0692355,7415
0.0691877,7420
0.0708423,7425
0.0708558,7430
0.0690378,7435
0.0690221,7440
0.0706008,7445
0.0707165,7450
0.0688424,7455
0.0705945,7460
0.0704603,7465
0.0703735,7470
0.0686475,7475
0.0686023,7480
0.0702236,7485
0.0700363,7490
0.0684549,7495
0.0684399,7500
0.0683902,7505
0.0698977,7510
0.069867,7515
0.0696848,7520
0.0681693,7525
0.0697675,7530
0.069735,7535
0.0680603,7540
0.0679805,7545
0.0694385,7550
0.0694051,7555
0.0678718,7560
0.0692889,7565
0.0692067,7570
0.0690805,7575
0.0676855,7580
0.0690651,7585
0.0690792,7590
0.0688566,7595
0.0675008,7600
0.0688394,7605
0.0674081,7610
0.0687272,7615
0.0672873,7620
0.0672977,7625
0.0686282,7630
0.0671481,7635
0.067076,7640
0.0683876,7645
0.0684,7650
0.0669655,7655
0.0681948,7660
0.0668756,7665
0.0681783,7670
0.068148,7675
0.0679745,7680
0.0667245,7685
0.0677743,7690
0.0666072,7695
0.0678497,7700
0.0678203,7705
0.0675607,7710
0.0664589,7715
0.0675485,7720
0.0675191,7725
0.06753,7730
0.0674106,7735
0.0662131,7740
0.0661675,7745
0.0673168,7750
0.0671973,7755
0.067208,7760
0.0670892,7765
0.0659783,7770
0.0659057,7775
0.0658912,7780
0.0669643,7785
0.0668862,7790
0.0666831,7795
0.0666093,7800
0.0657012,7805
0.0656331,7810
0.0655614,7815
0.0664002,7820
0.0654765,7825
0.0664698,7830
0.0654446,7835
0.0653775,7840
0.0653337,7845
0.0652675,7850
0.0652234,7855
0.0651835,7860
0.0659658,7865
0.0651006,7870
0.0650833,7875
0.065044,7880
0.0659346,7885
0.0649087,7890
0.0656697,7895
0.0648781,7900
0.0655699,7905
0.0655815,7910
0.064727,7915
0.0647135,7920
0.0653733,7925
0.0654654,7930
0.0654354,7935
0.0645237,7940
0.0651729,7945
0.0644675,7950
0.0644253,7955
0.0651692,7960
0.0650609,7965
0.0643056,7970
0.0642882,7975
0.0648106,7980
0.064158,7985
0.0641197,7990
0.0646899,7995
0.0640645,8000
0.0647534,8005
0.0639606,8010
0.0639433,8015
0.0639057,8020
0.064405,8025
0.0638272,8030
0.0637859,8035
0.0637487,8040
0.0637074,8045
0.063646,8050
0.0641277,8055
0.0635925,8060
0.0641907,8065
0.0640439,8070
0.0640187,8075
0.0640286,8080
0.0633955,8085
0.0633586,8090
0.0633184,8095
0.0638416,8100
0.0632409,8105
0.0631573,8110
0.0635717,8115
0.0636577,8120
0.0630641,8125
0.0630047,8130
0.062988,8135
0.0634743,8140
0.062935,8145
0.0628993,8150
0.0632089,8155
0.0632187,8160
0.062784,8165
0.0627247,8170
0.0626848,8175
0.0626497,8180
0.0626106,8185
0.0625518,8190
0.0625585,8195
0.0627887,8200
0.0629124,8205
0.0624495,8210
0.0627503,8215
0.0623527,8220
0.0623142,8225
0.0626745,8230
0.0622408,8235
0.0625152,8240
0.0625626,8245
0.062155,8250
0.0620938,8255
0.0620815,8260
0.0623152,8265
0.0620088,8270
0.0619706,8275
0.0622389,8280
0.061876,8285
0.0618642,8290
0.0620587,8295
0.0617699,8300
0.0617762,8305
0.0617202,8310
0.0616606,8315
0.061649,8320
0.0618087,8325
0.0615777,8330
0.0615182,8335
0.0615932,8340
0.0617087,8345
0.0616465,8350
0.0614865,8355
0.0613427,8360
0.061472,8365
0.0613431,8370
0.0613914,8375
0.0613999,8380
0.0612412,8385
0.0611542,8390
0.0611172,8395
0.0610842,8400
0.0610768,8405
0.0610174,8410
0.0609567,8415
0.0609032,8420
0.0609156,8425
0.0609908,8430
0.0608185,8435
0.060807,8440
0.0607496,8445
0.0607383,8450
0.0607372,8455
0.0606279,8460
0.0606336,8465
0.060665,8470
0.0605098,8475
0.060584,8480
0.0604306,8485
0.0604443,8490
0.0604808,8495
0.0603766,8500
0.0602709,8505
0.0603096,8510
0.060274,8515
0.0602628,8520
0.0601146,8525
0.0601753,8530
0.0601602,8535
0.0600424,8540
